"rules","support","confidence","lift","count"
"{¹Èµ¾Ð¡×¯ ,ÓãÏãÈâË¿°èÃæ} => {Ë®ÖóÓã}",0.0117899249732047,0.611111111111111,3.54140786749482,11
"{À±³´öÏÓã,ÓãÏãÈâË¿°èÃæ} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.714285714285714,2.80012004801921,10
"{¹Èµ¾Ð¡×¯ ,ÓãÏãÈâË¿°èÃæ} => {À±³´öÏÓã}",0.0107181136120043,0.555555555555556,2.75709219858156,10
"{µ°Ì¢,Ö¥Âé¿¾×Ï²Ë} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0107181136120043,0.5,3.08940397350993,10
"{µ°Ì¢,Ö¥Âé¿¾×Ï²Ë} => {Á¹°è²¤²Ë}",0.0117899249732047,0.55,1.91473880597015,11
"{Ö¥Âé¿¾×Ï²Ë,×ÎÈ»ÑòÅÅ} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0107181136120043,0.909090909090909,5.61709813365442,10
"{Î÷¹ÏºúÂÜ²·É³À­,Ö¥Âé¿¾×Ï²Ë} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0128617363344051,0.571428571428571,3.53074739829707,12
"{ÃÉ¹Å¿¾ÑòÍÈ ,Ö¥Âé¿¾×Ï²Ë} => {Î÷¹ÏºúÂÜ²·É³À­}",0.0128617363344051,0.521739130434783,3.63270603504218,12
"{ÎåÉ«Å´Ã×·¹(ÆßÉ«),Ö¥Âé¿¾×Ï²Ë} => {Î÷¹ÏºúÂÜ²·É³À­}",0.0107181136120043,0.714285714285714,4.97334754797441,10
"{Î÷¹ÏºúÂÜ²·É³À­,Ö¥Âé¿¾×Ï²Ë} => {¹Èµ¾Ð¡×¯ }",0.0117899249732047,0.523809523809524,2.05342136854742,11
"{¹Èµ¾Ð¡×¯ ,Ö¥Âé¿¾×Ï²Ë} => {Î÷¹ÏºúÂÜ²·É³À­}",0.0117899249732047,0.5,3.48134328358209,11
"{ÃÉ¹Å¿¾ÑòÍÈ ,Ö¥Âé¿¾×Ï²Ë} => {¹Èµ¾Ð¡×¯ }",0.0128617363344051,0.521739130434783,2.04530507855316,12
"{¹Èµ¾Ð¡×¯ ,Ö¥Âé¿¾×Ï²Ë} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0128617363344051,0.545454545454545,3.37025888019265,12
"{ÃÉ¹Å¿¾ÑòÍÈ ,Ö¥Âé¿¾×Ï²Ë} => {Á¹°è²¤²Ë}",0.0128617363344051,0.521739130434783,1.81635301752109,12
"{Á¹°è²¤²Ë,Ö¥Âé¿¾×Ï²Ë} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0128617363344051,0.521739130434783,3.22372588540167,12
"{¹Èµ¾Ð¡×¯ ,Ö¥Âé¿¾×Ï²Ë} => {Á¹°è²¤²Ë}",0.0117899249732047,0.5,1.74067164179104,11
"{ºì¾ÆìÀÑòÈâ,×ÎÈ»ÑòÅÅ} => {Á¹°è²¤²Ë}",0.0107181136120043,0.909090909090909,3.16485753052917,10
"{ºì¾ÆìÀÑòÈâ,ÃÉ¹Å¿¾ÑòÍÈ } => {Á¹°è²¤²Ë}",0.0128617363344051,0.705882352941177,2.45741878841089,12
"{ºì¾ÆìÀÑòÈâ,ÂéÀ±Ð¡ÁúÏº} => {Á¹°è²¤²Ë}",0.0117899249732047,0.55,1.91473880597015,11
"{ºì¾ÆìÀÑòÈâ,À±³´öÏÓã} => {Á¹°è²¤²Ë}",0.0117899249732047,0.846153846153846,2.94575200918485,11
"{¹ðÔ²èÛè½¸ë×ÓÌÀ,×ÎÈ»ÑòÅÅ} => {Á¹°è²¤²Ë}",0.0117899249732047,0.846153846153846,2.94575200918485,11
"{¹ðÔ²èÛè½¸ë×ÓÌÀ,ÂéÀ±Ð¡ÁúÏº} => {Á¹°è²¤²Ë}",0.0128617363344051,0.666666666666667,2.32089552238806,12
"{¹ðÔ²èÛè½¸ë×ÓÌÀ,Á¹°è²¤²Ë} => {ÂéÀ±Ð¡ÁúÏº}",0.0128617363344051,0.5,2.19014084507042,12
"{ÎåÉ«Å´Ã×·¹(ÆßÉ«),×ÏÊíÃæ°ü¾í} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.588235294117647,2.30598121601582,10
"{À±³´öÏÓã,×ÏÊíÃæ°ü¾í} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.833333333333333,3.26680672268908,10
"{¶ç½·ÓãÍ·,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {Á¹°è²¤²Ë}",0.0139335476956056,0.764705882352941,2.66220368744513,13
"{Á¹°è²¤²Ë,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {¶ç½·ÓãÍ·}",0.0139335476956056,0.541666666666667,3.91763565891473,13
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {Á¹°è²¤²Ë}",0.0107181136120043,0.769230769230769,2.67795637198622,10
"{ÃÉ¹Å¿¾ÑòÍÈ ,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {Á¹°è²¤²Ë}",0.0107181136120043,0.625,2.17583955223881,10
"{À±³´öÏÓã,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.526315789473684,2.06324635117205,10
"{¹Èµ¾Ð¡×¯ ,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {À±³´öÏÓã}",0.0107181136120043,0.714285714285714,3.54483282674772,10
"{À±³´öÏÓã,Å©·òÉ½ÈªNFC¹ûÖ­100%³ÈÖ­} => {Á¹°è²¤²Ë}",0.0107181136120043,0.526315789473684,1.83228593872742,10
"{É½Ò©ÑøÉúÖà,×ÔÖÆÖíÈâ¸¬} => {¹Èµ¾Ð¡×¯ }",0.0117899249732047,0.578947368421053,2.26957098628925,11
"{¹Èµ¾Ð¡×¯ ,É½Ò©ÑøÉúÖà} => {×ÔÖÆÖíÈâ¸¬}",0.0117899249732047,0.523809523809524,3.64712153518124,11
"{ÄÏ¹ÏèÛè½Ð¡±ý¸É,×ÔÖÆÖíÈâ¸¬} => {À±³´öÏÓã}",0.0107181136120043,0.833333333333333,4.13563829787234,10
"{À±³´öÏÓã,ÄÏ¹ÏèÛè½Ð¡±ý¸É} => {×ÔÖÆÖíÈâ¸¬}",0.0107181136120043,0.526315789473684,3.66457187745483,10
"{À±³´öÏÓã,ÄÏ¹ÏèÛè½Ð¡±ý¸É} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.526315789473684,2.06324635117205,10
"{¹Èµ¾Ð¡×¯ ,ÄÏ¹ÏèÛè½Ð¡±ý¸É} => {À±³´öÏÓã}",0.0107181136120043,0.555555555555556,2.75709219858156,10
"{À±³´öÏÓã,ÄÏ¹ÏèÛè½Ð¡±ý¸É} => {Á¹°è²¤²Ë}",0.0117899249732047,0.578947368421053,2.01551453260016,11
"{Á¹°è²¤²Ë,ÄÏ¹ÏèÛè½Ð¡±ý¸É} => {À±³´öÏÓã}",0.0117899249732047,0.5,2.4813829787234,11
"{ÃÉ¹Å¿¾ÑòÍÈ ,ÕÕÉÕ¼¦ÍÈ } => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.714285714285714,2.80012004801921,10
"{¹Èµ¾Ð¡×¯ ,ÕÕÉÕ¼¦ÍÈ } => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0107181136120043,0.5,3.08940397350993,10
"{À±³´öÏÓã,ÕÕÉÕ¼¦ÍÈ } => {¹Èµ¾Ð¡×¯ }",0.0117899249732047,0.578947368421053,2.26957098628925,11
"{¹Èµ¾Ð¡×¯ ,ÕÕÉÕ¼¦ÍÈ } => {À±³´öÏÓã}",0.0117899249732047,0.55,2.72952127659575,11
"{À±³´öÏÓã,ÕÕÉÕ¼¦ÍÈ } => {Á¹°è²¤²Ë}",0.0107181136120043,0.526315789473684,1.83228593872742,10
"{Á¹°è²¤²Ë,ÕÕÉÕ¼¦ÍÈ } => {À±³´öÏÓã}",0.0107181136120043,0.5,2.4813829787234,10
"{°×Õ¶¼¦,Ë®ÖóÓã} => {À±³´öÏÓã}",0.0107181136120043,0.588235294117647,2.91927409261577,10
"{°×Õ¶¼¦,À±³´öÏÓã} => {Ë®ÖóÓã}",0.0107181136120043,0.666666666666667,3.86335403726708,10
"{°×Õ¶¼¦,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {¹Èµ¾Ð¡×¯ }",0.0117899249732047,0.5,1.96008403361345,11
"{°×Õ¶¼¦,¹Èµ¾Ð¡×¯ } => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0117899249732047,0.523809523809524,2.68524332810047,11
"{·¬ÇÑìÀÅ£ëî ,Æ¤µ°ÊÝÈâÖà} => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0107181136120043,0.666666666666667,3.41758241758242,10
"{Æ¤µ°ÊÝÈâÖà,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {·¬ÇÑìÀÅ£ëî }",0.0107181136120043,0.555555555555556,4.71212121212121,10
"{Æ¤µ°ÊÝÈâÖà,Ë®ÖóÓã} => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0117899249732047,0.55,2.8195054945055,11
"{Æ¤µ°ÊÝÈâÖà,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {Ë®ÖóÓã}",0.0117899249732047,0.611111111111111,3.54140786749482,11
"{Æ¤µ°ÊÝÈâÖà,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {À±³´öÏÓã}",0.0117899249732047,0.611111111111111,3.03280141843972,11
"{À±³´öÏÓã,Æ¤µ°ÊÝÈâÖà} => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0117899249732047,0.611111111111111,3.13278388278388,11
"{´ÐÓÍÁ¹°èÅºÆ¬,ÃÉ¹Å¿¾ÑòÍÈ } => {À±³´öÏÓã}",0.0107181136120043,0.625,3.10172872340426,10
"{´ÐÓÍÁ¹°èÅºÆ¬,À±³´öÏÓã} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0107181136120043,0.555555555555556,3.4326710816777,10
"{´ÐÓÍÁ¹°èÅºÆ¬,Ë®ÖóÓã} => {À±³´öÏÓã}",0.0117899249732047,0.578947368421053,2.87318029115342,11
"{´ÐÓÍÁ¹°èÅºÆ¬,À±³´öÏÓã} => {Ë®ÖóÓã}",0.0117899249732047,0.611111111111111,3.54140786749482,11
"{´ÐÓÍÁ¹°èÅºÆ¬,À±³´öÏÓã} => {¹Èµ¾Ð¡×¯ }",0.0107181136120043,0.555555555555556,2.17787114845938,10
"{´ÐÓÍÁ¹°èÅºÆ¬,¹Èµ¾Ð¡×¯ } => {À±³´öÏÓã}",0.0107181136120043,0.555555555555556,2.75709219858156,10
"{´ÐÓÍÁ¹°èÅºÆ¬,À±³´öÏÓã} => {Á¹°è²¤²Ë}",0.0117899249732047,0.611111111111111,2.12748756218906,11
"{´ÐÓÍÁ¹°èÅºÆ¬,Á¹°è²¤²Ë} => {À±³´öÏÓã}",0.0117899249732047,0.647058823529412,3.21120150187735,11
"{°èÍÁ¶¹Ë¿,Ïã¿¾Å£ÅÅ } => {Î÷¹ÏºúÂÜ²·É³À­}",0.0107181136120043,0.555555555555556,3.8681592039801,10
"{°èÍÁ¶¹Ë¿,Î÷¹ÏºúÂÜ²·É³À­} => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0117899249732047,0.523809523809524,2.68524332810047,11
"{°èÍÁ¶¹Ë¿,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {Î÷¹ÏºúÂÜ²·É³À­}",0.0117899249732047,0.5,3.48134328358209,11
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,ÏãÀ±±¬Ñò¸Î } => {Á¹°è²¤²Ë}",0.0117899249732047,0.6875,2.39342350746269,11
"{Î÷¹ÏºúÂÜ²·É³À­,ÏãÀ±±¬Ñò¸Î } => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0128617363344051,0.521739130434783,3.22372588540167,12
"{ÃÉ¹Å¿¾ÑòÍÈ ,ÏãÀ±±¬Ñò¸Î } => {Î÷¹ÏºúÂÜ²·É³À­}",0.0128617363344051,0.6,4.17761194029851,12
"{ÃÉ¹Å¿¾ÑòÍÈ ,ÏãÀ±±¬Ñò¸Î } => {¹Èµ¾Ð¡×¯ }",0.0139335476956056,0.65,2.54810924369748,13
"{¹Èµ¾Ð¡×¯ ,ÏãÀ±±¬Ñò¸Î } => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0139335476956056,0.52,3.21298013245033,13
"{ÃÉ¹Å¿¾ÑòÍÈ ,ÏãÀ±±¬Ñò¸Î } => {Á¹°è²¤²Ë}",0.0128617363344051,0.6,2.08880597014925,12
"{Ë®ÖóÓã,ÏãÀ±±¬Ñò¸Î } => {À±³´öÏÓã}",0.0107181136120043,0.5,2.4813829787234,10
"{À±³´öÏÓã,ÏãÀ±±¬Ñò¸Î } => {Ë®ÖóÓã}",0.0107181136120043,0.625,3.62189440993789,10
"{±¬³´Ë«Ë¿,·¬ÇÑ¸ÊÀ¶} => {Î÷¹ÏºúÂÜ²·É³À­}",0.0107181136120043,0.5,3.48134328358209,10
"{ÃÉ¹Å¿¾ÑòÍÈ ,ËáÀ±Åº¶¡} => {Á¹°è²¤²Ë}",0.0107181136120043,0.588235294117647,2.04784899034241,10
"{Åà¸ù×Ï²Ë¾í,Ë®ÖóÓã} => {À±³´öÏÓã}",0.0117899249732047,0.55,2.72952127659575,11
"{À±³´öÏÓã,Åà¸ù×Ï²Ë¾í} => {Ë®ÖóÓã}",0.0117899249732047,0.578947368421053,3.35501797973194,11
"{Åà¸ù×Ï²Ë¾í,Ë®ÖóÓã} => {¹Èµ¾Ð¡×¯ }",0.0139335476956056,0.65,2.54810924369748,13
"{¹Èµ¾Ð¡×¯ ,Åà¸ù×Ï²Ë¾í} => {Ë®ÖóÓã}",0.0139335476956056,0.5,2.89751552795031,13
"{Åà¸ù×Ï²Ë¾í,ÎåÉ«Å´Ã×·¹(ÆßÉ«)} => {¹Èµ¾Ð¡×¯ }",0.0117899249732047,0.55,2.15609243697479,11
"{À±³´öÏÓã,Åà¸ù×Ï²Ë¾í} => {¹Èµ¾Ð¡×¯ }",0.0139335476956056,0.684210526315789,2.68222025652366,13
"{¹Èµ¾Ð¡×¯ ,Åà¸ù×Ï²Ë¾í} => {À±³´öÏÓã}",0.0139335476956056,0.5,2.4813829787234,13
"{´óËâÜÈ²Ë,ìÁ³´´ó°×²Ë} => {ÃÀÃî¾øÂ×Ö®°×Á«»¨}",0.0107181136120043,0.666666666666667,4.67669172932331,10
"{´óËâÜÈ²Ë,ÇåÕôº£Óã} => {Á¹°è²¤²Ë}",0.0107181136120043,0.714285714285714,2.48667377398721,10
"{´óËâÜÈ²Ë,ÇÛ²Ë³´Ñü»¨} => {±¬³´Öí¸Î}",0.0107181136120043,0.555555555555556,4.28374655647383,10
"{´óËâÜÈ²Ë,ÇÛ²Ë³´Ñü»¨} => {ÃÀÃî¾øÂ×Ö®°×Á«»¨}",0.0107181136120043,0.555555555555556,3.89724310776942,10
"{´óËâÜÈ²Ë,ÇÛ²Ë³´Ñü»¨} => {×ÔÖÆÖíÈâ¸¬}",0.0107181136120043,0.555555555555556,3.8681592039801,10
"{´óËâÜÈ²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.588235294117647,4.90021008403361,10
"{´óËâÜÈ²Ë,ÇÛ²Ë³´Ñü»¨} => {ìËÖíÊÖ}",0.0117899249732047,0.611111111111111,3.29576107899807,11
"{´óËâÜÈ²Ë,ÇÛ²Ë³´Ñü»¨} => {Á¹°è²¤²Ë}",0.0117899249732047,0.611111111111111,2.12748756218906,11
"{´óËâÜÈ²Ë,×ÔÖÆÖíÈâ¸¬} => {±¬³´Öí¸Î}",0.0107181136120043,0.588235294117647,4.53573164803111,10
"{±¬³´Öí¸Î,´óËâÜÈ²Ë} => {ìËÖíÊÖ}",0.0128617363344051,0.545454545454545,2.94167104571729,12
"{±¬³´Öí¸Î,´óËâÜÈ²Ë} => {Á¹°è²¤²Ë}",0.0139335476956056,0.590909090909091,2.05715739484396,13
"{´óËâÜÈ²Ë,Á¹°èËâÈØÎ÷À¼»¨} => {ÃÀÃî¾øÂ×Ö®°×Á«»¨}",0.0117899249732047,0.6875,4.82283834586466,11
"{´óËâÜÈ²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨} => {Á¹°èËâÈØÎ÷À¼»¨}",0.0117899249732047,0.5,3.98717948717949,11
"{´óËâÜÈ²Ë,¶ç½·ÓãÍ·} => {Á¹°è²¤²Ë}",0.0117899249732047,0.611111111111111,2.12748756218906,11
"{´óËâÜÈ²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨} => {¹Èµ¾Ð¡×¯ }",0.0128617363344051,0.545454545454545,2.13827349121467,12
"{´óËâÜÈ²Ë,¹Èµ¾Ð¡×¯ } => {ÃÀÃî¾øÂ×Ö®°×Á«»¨}",0.0128617363344051,0.521739130434783,3.66001961425302,12
"{´óËâÜÈ²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨} => {Á¹°è²¤²Ë}",0.0128617363344051,0.545454545454545,1.8989145183175,12
"{´óËâÜÈ²Ë,×ÔÖÆÖíÈâ¸¬} => {ìËÖíÊÖ}",0.0107181136120043,0.588235294117647,3.17239034342061,10
"{´óËâÜÈ²Ë,ÃÉ¹Å¿¾ÑòÍÈ } => {Á¹°è²¤²Ë}",0.0128617363344051,0.705882352941177,2.45741878841089,12
"{´óËâÜÈ²Ë,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ìËÖíÊÖ}",0.0117899249732047,0.523809523809524,2.82493806771263,11
"{´óËâÜÈ²Ë,À±³´öÏÓã} => {ìËÖíÊÖ}",0.0107181136120043,0.526315789473684,2.83845451779738,10
"{´óËâÜÈ²Ë,ìËÖíÊÖ} => {Á¹°è²¤²Ë}",0.015005359056806,0.518518518518518,1.80514096185738,14
"{±¬³´Ë«Ë¿,Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0107181136120043,0.666666666666667,2.32089552238806,10
"{ÇÛ²Ë³´Ñü»¨,Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0107181136120043,0.588235294117647,2.04784899034241,10
"{Á¹°èËâÈØÎ÷À¼»¨,Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0139335476956056,0.684210526315789,2.38197172034564,13
"{Î÷¹ÏºúÂÜ²·É³À­,Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0107181136120043,0.526315789473684,1.83228593872742,10
"{ÎåÉ«Å´Ã×·¹(ÆßÉ«),Ð¡Ã×ÄÏ¹ÏÖà} => {À±³´öÏÓã}",0.0107181136120043,0.555555555555556,2.75709219858156,10
"{À±³´öÏÓã,Ð¡Ã×ÄÏ¹ÏÖà} => {ÎåÉ«Å´Ã×·¹(ÆßÉ«)}",0.0107181136120043,0.5,2.56318681318681,10
"{ÎåÉ«Å´Ã×·¹(ÆßÉ«),Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0107181136120043,0.555555555555556,1.93407960199005,10
"{À±³´öÏÓã,Ð¡Ã×ÄÏ¹ÏÖà} => {Á¹°è²¤²Ë}",0.0117899249732047,0.55,1.91473880597015,11
"{ËâÏãÀ±»¨¼×,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0128617363344051,0.857142857142857,4.62262592898431,12
"{ìËÖíÊÖ,ËâÏãÀ±»¨¼×} => {Íã¶¹Êí×ÐÖí¹ÇÌÀ}",0.0128617363344051,0.5,4.80927835051546,12
"{ËâÏãÀ±»¨¼×,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0117899249732047,0.785714285714286,2.73534115138593,11
"{½ª´Ð³´»¨Ð·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0117899249732047,0.916666666666667,3.19123134328358,11
"{ìÁ³´´ó°×²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {×ÔÖÆÖíÈâ¸¬}",0.0107181136120043,0.588235294117647,4.09569798068481,10
"{ìÁ³´´ó°×²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0117899249732047,0.647058823529412,3.48962937776267,11
"{ìÁ³´´ó°×²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0117899249732047,0.647058823529412,2.25263388937665,11
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {±¬³´Öí¸Î}",0.015005359056806,0.538461538461538,4.15193897012079,14
"{±¬³´Öí¸Î,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.583333333333333,4.859375,14
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {¶ç½·ÓãÍ·}",0.015005359056806,0.538461538461538,3.89445438282648,14
"{¶ç½·ÓãÍ·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.583333333333333,4.859375,14
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.526315789473684,4.3843984962406,10
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {×ÔÖÆÖíÈâ¸¬}",0.0214362272240086,0.769230769230769,5.35591274397245,20
"{Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0214362272240086,0.625,5.20647321428571,20
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0246516613076099,0.884615384615385,4.77078701645176,23
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {À±³´öÏÓã}",0.0160771704180064,0.576923076923077,2.86313420621931,15
"{ÇÛ²Ë³´Ñü»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.022508038585209,0.807692307692308,2.81185419058553,21
"{±¬³´Öí¸Î,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {×ÔÖÆÖíÈâ¸¬}",0.0128617363344051,0.5,3.48134328358209,12
"{±¬³´Öí¸Î,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0203644158628081,0.791666666666667,4.26950867052023,19
"{±¬³´Öí¸Î,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0182207931404073,0.708333333333333,2.46595149253731,17
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {¶ç½·ÓãÍ·}",0.0107181136120043,0.526315789473684,3.80660954712362,10
"{¶ç½·ÓãÍ·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÃÉ¹Å¿¾ÑòÍÈ }",0.0171489817792069,0.666666666666667,4.11920529801325,16
"{ÃÉ¹Å¿¾ÑòÍÈ ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {¶ç½·ÓãÍ·}",0.0171489817792069,0.516129032258065,3.73293323330833,16
"{¶ç½·ÓãÍ·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0192926045016077,0.75,4.04479768786127,18
"{¶ç½·ÓãÍ·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {À±³´öÏÓã}",0.0160771704180064,0.625,3.10172872340426,15
"{¶ç½·ÓãÍ·,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0214362272240086,0.833333333333333,2.90111940298507,20
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {×ÔÖÆÖíÈâ¸¬}",0.0107181136120043,0.526315789473684,3.66457187745483,10
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ìËÖíÊÖ}",0.0117899249732047,0.578947368421053,3.12229996957712,11
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {À±³´öÏÓã}",0.0107181136120043,0.526315789473684,2.61198208286674,10
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {Á¹°è²¤²Ë}",0.0160771704180064,0.789473684210526,2.74842890809112,15
